Level,Engagement Score,Engagement Time (s),Predicted Time (s),Future Performance
Turning,65.63915017934929,47.14871580335934,61.636147112323044,Needs Improvement
Turning,63.143395943714026,59.50926450653407,90.48256438948998,Needs Improvement
Turning,63.05526871960151,50.70178772410986,68.24370328076553,Needs Improvement
Turning,79.20713551714655,55.54066967445999,79.14862539233415,Good
Starting Vehicle,30.752095501746602,43.837586012680696,71.19140868275146,Needs Improvement
Navigating Turns,69.93049974576473,111.60589171469447,143.6933852060653,Needs Improvement
Navigating Turns,34.84172065397781,87.81535506094498,113.34731398627592,Needs Improvement
Turning,71.60675517932906,69.42436561061487,84.83689532081866,Good
Starting Vehicle,87.11517571742476,37.10943791755393,62.94308274949526,Excellent
Stopping Vehicle,62.34289174953554,59.2606724848096,99.4563882669203,Needs Improvement
Starting Vehicle,43.17921101853792,47.79725324803365,65.10285366514805,Needs Improvement
Starting Vehicle,83.44569308316179,32.19297523876773,48.14029020694271,Excellent
Stopping Vehicle,43.155665074334735,58.592483349978636,89.29812916312254,Needs Improvement
Navigating Turns,40.390756244499045,108.52865649994577,140.3118138497776,Needs Improvement
Starting Vehicle,48.71599487782588,35.10996597975412,44.18751341978192,Needs Improvement
Stopping Vehicle,60.77438932128719,77.64627808679053,108.84599779220818,Needs Improvement
Starting Vehicle,51.51803380425832,31.606931198583485,44.56739113584924,Needs Improvement
Starting Vehicle,34.19026148911915,41.508702977828044,67.55676597460614,Needs Improvement
Turning,53.20610875069085,71.96700698098812,104.06126231141644,Needs Improvement
Navigating Turns,46.340487008692875,113.29844695060349,155.7229970534789,Needs Improvement
Turning,40.437358588687026,67.48793229331022,94.4268208107267,Needs Improvement
Turning,70.27983409787034,69.71847808525858,102.32776717649341,Good
Turning,44.21512284910866,61.936914861674445,88.77847874081473,Needs Improvement
Stopping Vehicle,49.34515835483581,60.766392702211824,95.15532505055874,Needs Improvement
Turning,73.16741632181937,68.56076428248474,102.53453679089189,Good
Starting Vehicle,35.79349985309418,36.36347597465107,56.775207216708196,Needs Improvement
Starting Vehicle,42.95366002550995,34.16972551726567,55.7354018103998,Needs Improvement
Stopping Vehicle,66.94360269424831,91.58227070726196,121.03796567871252,Needs Improvement
Stopping Vehicle,45.5188412289012,79.96958079875901,100.47104101671715,Needs Improvement
Stopping Vehicle,40.36998945490617,80.04020168222091,113.36620233723548,Needs Improvement
Navigating Turns,43.02789491259189,99.42072856324812,147.300268949508,Needs Improvement
Stopping Vehicle,39.36449128196127,71.16631372081645,103.31342735851418,Needs Improvement
Starting Vehicle,51.82588361051252,52.075903743002755,72.12742238207703,Needs Improvement
Turning,78.21173739955833,81.59951459052547,107.21456407956312,Good
Stopping Vehicle,67.12991544687104,67.43736360092774,95.15244363947028,Needs Improvement
Starting Vehicle,84.47793224944643,58.13231873370774,64.02164656483292,Excellent
Navigating Turns,82.29017732144507,112.86948535587274,149.8817418409954,Excellent
Stopping Vehicle,29.382531873824842,83.188631435446,113.12306493857356,Needs Improvement
Turning,43.63564855986247,39.79983920609007,70.91033226059723,Needs Improvement
Stopping Vehicle,64.84395823889834,99.08339927174173,131.40376071490704,Needs Improvement
Starting Vehicle,34.95373184051392,44.41378734267265,63.95029663705086,Excellent
Starting Vehicle,88.44066015841366,55.21458862354196,71.43813481251632,Excellent
Turning,32.547623899895314,62.102720172347674,90.42856291514279,Excellent
Navigating Turns,33.09581927316876,67.93276463456954,95.18969571577432,Needs Improvement
Starting Vehicle,31.60027685816254,32.85880564107177,50.812604315180124,Needs Improvement
Turning,38.02264864863863,77.74266033852211,107.59408636763906,Needs Improvement
Stopping Vehicle,61.4419041240451,83.69265484185706,105.93894216696889,Needs Improvement
Turning,74.62618843375307,73.50996668305767,100.57031250850483,Good
Starting Vehicle,69.52633125801279,51.13633724647948,74.41753099677959,Needs Improvement
Turning,52.14378771622206,66.26954452005315,97.15054207654188,Needs Improvement
Turning,98.94372110589951,49.958921355565074,76.50079809657475,Excellent
Turning,43.98663607417364,64.74138360702396,84.21366217195427,Needs Improvement
Starting Vehicle,55.862489417147856,41.29360956247072,62.85051520694564,Needs Improvement
Starting Vehicle,83.16187095144886,48.13058490170522,62.94417028820716,Excellent
Turning,81.38023123263656,65.80837254524008,79.469491044544,Excellent
Turning,57.66047287808673,75.7010833363259,105.58648068535508,Needs Improvement
Navigating Turns,55.415318217868986,77.28771914525122,114.81684131488369,Needs Improvement
Turning,45.80766267295297,69.41031213693327,100.67697365390792,Needs Improvement
Turning,86.8688930530825,46.64611271025605,70.53366560819165,Excellent
Starting Vehicle,74.49659375125901,36.95185829345588,59.04208664633486,Excellent
Stopping Vehicle,49.760920179234304,71.98181654608409,113.91235920904315,Needs Improvement
Starting Vehicle,45.87148871193973,60.511012289074415,80.41948017944603,Needs Improvement
Starting Vehicle,52.78420206551731,55.88260435159359,69.49964838548749,Needs Improvement
Turning,32.87080633237177,46.316722697840994,66.75936678234476,Needs Improvement
Navigating Turns,25.116179504912523,64.31231310175104,92.54691201791681,Needs Improvement
Starting Vehicle,35.362479928261905,35.951837326681435,51.194102225372006,Needs Improvement
Stopping Vehicle,74.4195838411312,92.62721686032914,130.12924279809155,Good
Navigating Turns,43.50438129561738,107.59624887582493,147.95810130924502,Needs Improvement
Starting Vehicle,68.37239523962536,47.32915539769752,61.31247116187674,Needs Improvement
Starting Vehicle,61.96049795893416,50.23787705231651,62.30718562422106,Needs Improvement
Stopping Vehicle,37.293342242797635,49.92131952581315,73.76532248200276,Needs Improvement
Turning,54.60773193671721,78.93699353402819,98.19766513233365,Needs Improvement
Stopping Vehicle,75.04168469286499,53.825952002963234,91.49278502102739,Good
Turning,63.25732854618693,35.13822725191305,68.27875133043896,Needs Improvement
Turning,72.5784318049525,62.56599007771001,78.01892379016529,Excellent
Stopping Vehicle,62.6305831625508,56.326391475410766,79.6835774101172,Needs Improvement
Turning,66.20785320887373,60.51860740559762,92.21783297664342,Needs Improvement
Turning,68.35741191336605,67.2729792525889,85.74922877425685,Needs Improvement
Turning,89.3902415016407,64.3058144278828,78.671297380259,Excellent
Starting Vehicle,34.25743744441487,43.41903763038855,62.06652633530875,Needs Improvement
Stopping Vehicle,69.9514631645629,62.147304110167724,83.68803906914623,Needs Improvement
Starting Vehicle,63.42415725919952,33.37006127604208,59.02131286215823,Needs Improvement
Starting Vehicle,71.02153107321585,44.610036107226485,61.76224459415258,Good
Stopping Vehicle,53.455862545002915,101.11977946174537,127.17951390064651,Needs Improvement
Turning,82.79654276713505,80.13942300255749,110.23284860607575,Excellent
Turning,65.56568213047534,46.553524277223424,81.24177839776027,Needs Improvement
Starting Vehicle,38.87672867833071,40.80520155836029,57.196194182470094,Needs Improvement
Turning,88.87254390793404,40.27112433691444,76.0459773026677,Excellent
Starting Vehicle,34.59969451293677,39.35740946504454,67.38342998253187,Needs Improvement
Navigating Turns,74.04255839810271,61.09090310551777,112.06580085383519,Good
Starting Vehicle,87.47849172642333,58.80555141983698,79.91201345854995,Excellent
Turning,62.69533428103352,63.08165546116492,86.46992766735056,Good
Starting Vehicle,66.81874543742423,47.179707837742576,63.37752057191196,Needs Improvement
Starting Vehicle,90.10658563770718,43.330713929653854,55.54631552873026,Excellent
Starting Vehicle,88.82877249236293,60.36138315466107,92.10849207420998,Excellent
Navigating Turns,76.33659632456654,107.26940150000416,154.78839410994135,Good
Turning,28.603967973102883,80.72985340775811,114.5958784056562,Needs Improvement
Starting Vehicle,77.66009598525237,31.195077956175925,55.17145606766575,Good
Starting Vehicle,79.99987184286289,58.48045387280231,80.83506055171605,Good
Turning,65.2477386638938,67.01477274190128,88.4665428045174,Needs Improvement
Stopping Vehicle,60.78023420986577,54.49222389572866,90.62600971936813,Needs Improvement
Starting Vehicle,53.844831179363666,46.29779198285379,66.56242789191656,Needs Improvement
Turning,41.736090864689785,57.10279427303537,85.05834694958146,Needs Improvement
Stopping Vehicle,28.738128193070878,95.77947513867284,120.20539504018309,Good
Starting Vehicle,35.3338793096022,50.98500365970293,58.83538113500204,Needs Improvement
Starting Vehicle,30.87023816713058,31.458085508848754,54.6655668760245,Needs Improvement
Turning,67.27809706053414,49.34839044355962,72.93526273211702,Needs Improvement
Starting Vehicle,37.993041309786925,43.4883777952238,50.70448443672641,Needs Improvement
Navigating Turns,41.587822808480965,70.45583704101404,98.78286117123248,Needs Improvement
Turning,35.73691301426558,75.41562085754494,101.0610063870479,Excellent
Turning,83.82714026508602,79.18308684346616,104.11073204136542,Excellent
Stopping Vehicle,61.9527569302698,90.1992140028578,107.45951457203012,Needs Improvement
Turning,44.93175154086841,62.480574762008054,82.1887032480255,Needs Improvement
Turning,38.91533003353527,48.04814972684923,82.37095831315241,Needs Improvement
Turning,57.811153842809006,53.95730826615934,83.75413097891932,Needs Improvement
Turning,64.6259120695675,71.30294445362009,90.33739859323738,Needs Improvement
Turning,41.208433360211785,50.07316437224296,76.49577167483443,Needs Improvement
Starting Vehicle,96.90501850682298,49.69746723807189,63.88650933155225,Excellent
Navigating Turns,42.85047110005352,103.4040634671791,141.18617423197063,Needs Improvement
Stopping Vehicle,52.46764227376585,58.63918607317817,79.06868640277247,Needs Improvement
Navigating Turns,84.59470507906188,100.1658485228664,125.21503747372405,Excellent
Starting Vehicle,94.61099081795939,34.855367734021975,47.58149094548394,Excellent
Navigating Turns,90.21093331745278,88.84773838649936,125.35974015235135,Excellent
Stopping Vehicle,67.5379884988614,97.431679093031,132.83931660742897,Needs Improvement
Starting Vehicle,45.12882770037177,64.02459019831277,81.6198980523805,Needs Improvement
Stopping Vehicle,80.66146000552996,50.64130578742248,71.16550166124543,Excellent
Starting Vehicle,37.42006914458309,33.91311615277292,44.600129807832715,Needs Improvement
Stopping Vehicle,50.74404466736363,64.88238659812602,94.84500482339125,Needs Improvement
Starting Vehicle,95.84487554884483,55.4808725959979,80.65948510368803,Excellent
Turning,34.505026276016565,48.621868526501615,80.60198427756201,Needs Improvement
Starting Vehicle,66.93368707373762,41.523748760271815,60.30300694802628,Needs Improvement
Starting Vehicle,47.402916229226605,48.966861705492995,77.25154040548757,Needs Improvement
Stopping Vehicle,36.97972943382494,47.00578716379019,73.49991010625348,Needs Improvement
Starting Vehicle,40.21004781368107,49.67139401341585,61.739573470735955,Needs Improvement
Starting Vehicle,88.31956008043608,51.98601064763434,77.81207504764687,Excellent
Starting Vehicle,34.75887305365304,32.302687889177875,47.400415126545546,Needs Improvement
Turning,47.60152519423574,68.63219841552777,86.1995099511724,Needs Improvement
Turning,74.95539294541845,66.12596341522585,104.56452196483112,Good
Turning,75.98835497683197,47.81811206231352,84.46610639348101,Good
Starting Vehicle,99.58090594944007,27.596415420716113,36.3885954035574,Excellent
Stopping Vehicle,63.726081034292555,58.39506568732268,90.59134832965607,Needs Improvement
Starting Vehicle,100.0,53.468581753710794,78.31574638947043,Excellent
Starting Vehicle,39.34128623658857,56.90232256370495,81.97053219111632,Needs Improvement
Navigating Turns,85.36913845205305,77.94780797140794,118.5600111049467,Excellent
Starting Vehicle,37.9693121013773,30.144553500098606,57.049914033204,Needs Improvement
Stopping Vehicle,40.093686229794706,53.64697141153684,76.40925170953109,Needs Improvement
Stopping Vehicle,61.45528185675086,87.1458548363664,113.46643477404585,Needs Improvement
Stopping Vehicle,30.111438805193707,81.53691466763127,109.82738371817867,Needs Improvement
Navigating Turns,37.931561311704215,80.99933408771577,103.5198381981386,Needs Improvement
Starting Vehicle,55.60565979132997,38.442665723594985,59.063870619742,Needs Improvement
Turning,94.69514723275459,44.11900657147301,58.161928397681805,Excellent
Starting Vehicle,60.94557572194923,30.947053118080998,60.25205800866877,Needs Improvement
Turning,53.423415665081265,41.98457954559626,71.25554073023912,Needs Improvement
Navigating Turns,74.04388601858017,118.68830617665648,171.9544987911447,Good
Stopping Vehicle,66.23148438463284,98.84712339845223,128.20706270756705,Needs Improvement
Starting Vehicle,56.17615005060048,37.49000497402824,48.402885667536836,Needs Improvement
Starting Vehicle,22.46470814959632,44.678512044257175,48.571239285858844,Needs Improvement
Turning,77.33912996054933,74.37625585224605,105.65985821756932,Good
Navigating Turns,45.21598028586722,109.18582433569844,148.20232998581176,Needs Improvement
Starting Vehicle,100.0,39.58393189868017,52.46866911939927,Excellent
Starting Vehicle,92.78829768744068,44.41316185030803,67.49932636997657,Excellent
Starting Vehicle,54.78957306066353,62.70692864265015,89.0233175003005,Needs Improvement
Turning,77.17427709000061,60.30846953821868,91.27236684090646,Good
Starting Vehicle,45.78641114593863,39.56708617240598,53.4704213524725,Needs Improvement
Stopping Vehicle,52.810735922267824,93.34857335399073,114.95495973148364,Needs Improvement
Starting Vehicle,38.749721175091835,43.96658469718007,66.86873502803286,Needs Improvement
Starting Vehicle,88.27392397061148,31.584066183144945,55.35910560930826,Excellent
Stopping Vehicle,30.248562139651845,58.920906348318375,84.20057141039827,Needs Improvement
Turning,48.84986703106336,62.78057191796285,79.22632198347823,Needs Improvement
Turning,54.895232167708535,76.20940219020265,91.38752740724829,Needs Improvement
Starting Vehicle,73.67671921743572,31.474461050125342,59.617952818574665,Good
Starting Vehicle,25.524005708077176,39.50054717267324,60.721347808036676,Needs Improvement
Navigating Turns,29.54432185987957,118.80120734924535,152.28943939598943,Needs Improvement
Navigating Turns,59.2437414442804,107.3352745971881,156.71658012368135,Needs Improvement
Starting Vehicle,64.2804238830484,52.210188645827074,70.76261105040365,Needs Improvement
Stopping Vehicle,60.672384895848566,62.37181886466098,94.37845107469738,Needs Improvement
Stopping Vehicle,58.21375503969394,92.1042246775391,123.88045290939267,Needs Improvement
Navigating Turns,78.49600649539451,96.96103397028303,139.99208868659545,Good
Stopping Vehicle,81.24988253738964,92.44959981816235,115.98872719201759,Good
Stopping Vehicle,66.28730776452997,44.72096648036583,77.1757094578851,Needs Improvement
Stopping Vehicle,55.47401308087583,98.12810584031573,125.42108738102739,Needs Improvement
Starting Vehicle,46.84220605867537,41.93930323269071,58.709816826234814,Needs Improvement
Starting Vehicle,80.87155441737228,52.51963056379462,62.905343158823214,Excellent
Turning,40.13034063090551,65.28947935482148,95.05628637744321,Needs Improvement
Starting Vehicle,31.248553336604765,46.762270697632296,66.29540772598078,Needs Improvement
Starting Vehicle,88.77845629258456,44.88820852403202,78.0847791374183,Excellent
Turning,53.92642893866906,51.297003101852425,77.06976288866512,Needs Improvement
Starting Vehicle,92.23249693869882,51.494059742277834,61.30151791071283,Excellent
Starting Vehicle,78.46176593950142,57.999254846045886,77.5599981600869,Good
Navigating Turns,73.15193408902981,78.61276271929695,118.23871970316459,Good
Navigating Turns,66.82252023215418,112.9413981217277,146.2966258764015,Needs Improvement
Stopping Vehicle,42.0742330222297,56.57979252108869,94.10998540422169,Needs Improvement
Starting Vehicle,47.449625600389155,54.96545328109509,75.18394268660191,Needs Improvement
Starting Vehicle,84.19108748409359,39.45348541463263,57.098982362230046,Excellent
Stopping Vehicle,32.45689049918549,64.42163844875151,90.5952567801776,Needs Improvement
Starting Vehicle,86.99107272455271,33.730285509607235,63.53494093135348,Excellent
Starting Vehicle,100.0,45.23331303107434,56.12858657851304,Excellent
Turning,65.58520040968645,65.11697879030608,89.98611014476757,Needs Improvement
Starting Vehicle,90.22490914251586,41.65732880516563,55.30541270874784,Excellent
Turning,57.304651778416705,54.50292080970497,84.12275435316386,Needs Improvement
Turning,33.998745122732416,65.0688421989588,83.02149641968248,Needs Improvement
Turning,62.29785173746391,76.77800456041496,107.63986109377703,Needs Improvement
Starting Vehicle,68.49942088161205,49.484034551285156,67.48662972141169,Needs Improvement
Starting Vehicle,77.43472932843613,40.66441505162446,64.87846297905848,Good
Turning,78.04190553555115,39.06209422932609,59.11814907267986,Good
Stopping Vehicle,42.767750589599814,81.39250921712181,103.52330083164306,Needs Improvement
Turning,84.63430943260907,60.86050507131878,90.4830400134504,Excellent
Starting Vehicle,46.288459423862314,50.009003428009066,71.24686878113913,Needs Improvement
Navigating Turns,48.19759540937589,75.28972803532959,118.75545794527208,Needs Improvement
Stopping Vehicle,54.971078237512614,73.70862085632614,106.60272814297008,Needs Improvement
Turning,36.03094962092628,74.29310124584488,101.84829282114512,Needs Improvement
Turning,41.983815809882486,53.08496189543487,79.23225815086057,Needs Improvement
Turning,50.46829381037928,51.60587393489013,80.69516231378472,Needs Improvement
Starting Vehicle,91.37037615064395,35.669736967207086,59.67988007787515,Excellent
Turning,68.51746477275233,72.06023762497793,93.7716509983809,Needs Improvement
Starting Vehicle,85.24010273832671,38.81139984595311,59.815273314562404,Excellent
Stopping Vehicle,81.47701732796274,68.89336449191707,94.63491052694522,Excellent
Starting Vehicle,54.60021547958905,44.897754703561176,68.59074525186533,Needs Improvement
Starting Vehicle,87.87104410650912,44.84225478538982,67.04642816411871,Excellent
Starting Vehicle,32.79509769608946,37.0576358135895,64.0280996427145,Needs Improvement
Starting Vehicle,51.705954793695724,37.239200102079785,44.63462033529913,Needs Improvement
Starting Vehicle,81.01428573665127,35.98696511928369,65.03384005379591,Excellent
Starting Vehicle,61.836608743988315,62.33659414396395,81.83503708558843,Needs Improvement
Starting Vehicle,74.51019379884818,52.85502562164297,81.85636377366787,Good
Stopping Vehicle,80.10171259188077,68.73973744817096,102.04096796430346,Excellent
Starting Vehicle,41.560804112466904,41.684586016297246,56.55347416009446,Needs Improvement
Starting Vehicle,66.81306120499862,53.70121949111916,76.00954107827407,Excellent
Turning,52.24854703905628,69.08073554570922,93.47487243599926,Needs Improvement
Starting Vehicle,50.41608179136049,43.52120230318171,75.42599748073198,Needs Improvement
Stopping Vehicle,28.597171093124523,102.28424729442636,127.91632076409282,Needs Improvement
Starting Vehicle,66.74888581251899,31.119397270875215,63.93752972025316,Needs Improvement
Turning,64.32346154689452,38.393388484477825,59.62919248705253,Needs Improvement
Starting Vehicle,85.96353705113924,52.16524764240414,71.73469381228274,Excellent
Starting Vehicle,33.28314691561169,51.6734299744311,65.01297637058293,Needs Improvement
Starting Vehicle,73.09617140444419,30.472978952727004,53.634507170148545,Good
Stopping Vehicle,43.05678909657644,91.74379969817855,120.1295946861424,Needs Improvement
Starting Vehicle,45.29941713799161,59.44302023069482,76.00059091974553,Needs Improvement
Turning,83.99496267504055,43.073602671232976,67.27797796112894,Excellent
Stopping Vehicle,47.77663543457852,90.56608380324472,116.88876370860523,Needs Improvement
Starting Vehicle,74.83201952769988,37.36561434809169,66.67557854984756,Good
Stopping Vehicle,73.25280105826039,79.5205762079659,110.70519035876247,Good
Starting Vehicle,95.52396249817684,37.06468722789824,63.882079188378434,Excellent
Turning,43.890912303103164,42.12067605226403,75.8837162834103,Needs Improvement
Navigating Turns,60.21952494447606,90.568983455215,136.76765924455523,Needs Improvement
Starting Vehicle,37.15851478583337,48.45211990353476,80.91491197792217,Needs Improvement
Stopping Vehicle,28.897578332995458,65.99858761810512,96.14180448901709,Needs Improvement
Turning,52.93146245992461,74.49990669192836,96.88106424241597,Needs Improvement
Starting Vehicle,64.90671051050741,32.01657076732547,41.157492352318584,Needs Improvement
Starting Vehicle,36.1949554473002,51.534432063980006,63.739625753547,Needs Improvement
Turning,73.36203808303216,58.89416460717698,88.17007295608875,Good
Starting Vehicle,29.45836770675118,34.13582094711278,65.41466304317755,Needs Improvement
Starting Vehicle,43.36837214181215,41.40834765872532,51.22278427440387,Needs Improvement
Starting Vehicle,100.0,38.376560670480515,57.123674633871985,Excellent
Navigating Turns,61.26294390797363,96.90025141784739,132.92963098123187,Needs Improvement
Starting Vehicle,69.40197868016618,46.090564187823155,71.06146959280865,Needs Improvement
Starting Vehicle,48.04436106246327,44.546898242038225,58.25578094343471,Needs Improvement
Starting Vehicle,98.2802019470217,48.01698073897457,67.05871667621257,Excellent
Turning,85.20842679691413,79.17006487453058,103.61973084178254,Excellent
Starting Vehicle,28.62433745230087,57.90449652795736,83.81308609567589,Needs Improvement
Navigating Turns,63.80757865742452,82.72257821010757,120.76282181078156,Excellent
Starting Vehicle,69.77085359512182,58.46546762468945,70.3265587949119,Needs Improvement
Starting Vehicle,72.92371513029032,38.46090899293871,55.55251406589538,Good
Turning,54.70505834859397,43.051609896028964,71.62661018804675,Needs Improvement
Stopping Vehicle,69.8261164791923,71.56771376898743,108.30291801311388,Needs Improvement
Stopping Vehicle,75.80192751412933,66.12102488153228,106.41350717225518,Good
Stopping Vehicle,60.67862721464763,63.595108659479415,94.17299281096876,Needs Improvement
Turning,61.65637785729834,45.09633835592801,79.87633286343066,Needs Improvement
Starting Vehicle,57.88251907543104,43.89785361795249,59.143186443992626,Needs Improvement
Navigating Turns,70.17165566311151,110.86117286160291,155.86712924656385,Good
Starting Vehicle,87.01090180231098,52.78132689016604,76.84477542631271,Excellent
Navigating Turns,65.04290894183445,69.5169913934578,109.81304068030697,Needs Improvement
Starting Vehicle,96.01094165725101,60.288483179766935,73.11387750459178,Needs Improvement
Starting Vehicle,27.646644469724578,34.82534230081095,50.47823944357696,Needs Improvement
Navigating Turns,75.57300303204075,71.42831320048158,117.59901353508727,Good
Turning,73.76252990727627,60.78104847887203,79.4028352138815,Good
Starting Vehicle,57.23814744212952,57.58308623805264,75.96729835376537,Needs Improvement
Starting Vehicle,68.21764170501488,35.0016589845386,44.84803831932119,Needs Improvement
Starting Vehicle,70.6211653178896,55.16575383102221,78.53412941794959,Good
Starting Vehicle,44.67003053978077,38.83395500628586,72.15968386794599,Needs Improvement
Starting Vehicle,61.404629689898854,27.979889627041416,52.23249589572877,Needs Improvement
Turning,73.70904206131021,62.399133026634,79.85213118491531,Good
Turning,34.29068996594391,61.35664087944748,80.54297850505621,Needs Improvement
Starting Vehicle,52.651900812755,52.39686969938922,69.7875226624988,Needs Improvement
Stopping Vehicle,70.29713560183487,70.9021680047195,94.5076568939249,Good
Navigating Turns,65.2726312804241,72.48127660127564,102.13061148456471,Needs Improvement
Navigating Turns,59.33064049664426,117.60177016461878,147.52516183680433,Needs Improvement
Starting Vehicle,90.47703004713627,48.566984980642715,72.03322493279153,Excellent
Starting Vehicle,69.54065629376201,35.68456106493601,55.57644701917453,Needs Improvement
Stopping Vehicle,38.272509989269885,91.61263926275991,124.3918020955377,Good
Starting Vehicle,64.20240930890179,40.44353925877316,67.64040627867969,Needs Improvement
Turning,33.248161539746,48.55764598885738,85.67852238373072,Needs Improvement
Stopping Vehicle,62.72681386239526,66.18270680865164,89.7379705136397,Needs Improvement
Turning,44.81796828341758,74.92749049763538,92.74210272898023,Needs Improvement
Turning,76.36742856912062,62.88854578788032,93.54843230739279,Good
Starting Vehicle,94.01011321520228,38.040739063307385,57.93186049878847,Excellent
Starting Vehicle,77.09832398160165,44.8890005158377,56.04683919365744,Good
Starting Vehicle,39.75748597050101,33.873811377067014,43.11215638331987,Needs Improvement
Turning,79.04308287379085,81.45397811769634,112.03807247623016,Good
Turning,43.98246943436453,62.50562545352935,88.4706165526936,Needs Improvement
Turning,73.37690303874595,66.1724689176387,94.83521083579521,Good
Turning,72.70882667343677,55.8193041062782,83.95768016191533,Good
Navigating Turns,56.39773649779294,107.46480446352601,132.43998171795943,Needs Improvement
Turning,62.081049063696575,39.82400349988945,61.229471456104044,Needs Improvement
Starting Vehicle,87.029396020498,36.8678665709733,68.13568214802454,Excellent
Turning,82.00592620281265,65.63236189278491,91.4252488564875,Excellent
Starting Vehicle,77.488711341448,31.249884903057254,50.85557843044546,Good
Turning,73.89028242027646,76.72172982188991,94.02798558603837,Good
Turning,56.3905450931135,54.63227201495755,79.191599532031,Needs Improvement
Starting Vehicle,82.72669895752671,31.110009797963468,51.328444723235535,Excellent
Starting Vehicle,57.160862586101864,33.678223783724015,52.6560279251988,Needs Improvement
Turning,85.2714275826196,45.77909028811459,66.23578836080127,Excellent
Stopping Vehicle,46.54415707345469,52.6068724333494,83.58307689188129,Needs Improvement
Stopping Vehicle,35.19147677984881,58.55906507770521,101.21977963273308,Needs Improvement
Starting Vehicle,97.17653266753851,53.630690171358545,77.19303435744224,Excellent
Starting Vehicle,80.29047493268658,38.170670691543336,44.72825711491079,Good
Stopping Vehicle,57.26606136586373,75.21311890677747,110.73447065948189,Needs Improvement
Turning,58.88670652665065,59.76072417359096,79.77492427227968,Needs Improvement
Stopping Vehicle,74.12934550032935,71.3848969560071,93.98007193793562,Good
Turning,53.07504426776103,32.604770912217866,55.747496355772725,Needs Improvement
Starting Vehicle,90.29563666880762,56.60322585013508,78.9233595261922,Excellent
Turning,54.248449782621705,74.34324360689375,107.57599992535873,Needs Improvement
Starting Vehicle,54.80052155457036,43.205929949655896,62.33295486531548,Needs Improvement
Starting Vehicle,49.806803301968735,55.74473931866456,75.09487366782545,Needs Improvement
Turning,32.117390247064826,74.71100097644347,94.87775346960633,Needs Improvement
Stopping Vehicle,39.59693412138205,59.24020828414168,99.77346249899517,Needs Improvement
Turning,80.5924644885771,64.9078040159421,93.1482681646358,Excellent
Navigating Turns,68.65393507286086,76.9744194848347,112.72979442793553,Needs Improvement
Turning,60.1322446177471,71.67878434455831,103.19941591723085,Needs Improvement
Starting Vehicle,66.66109496490688,56.258423486562904,75.60163093077252,Needs Improvement
Navigating Turns,67.30209704218305,69.41468108292011,107.49422506276083,Needs Improvement
Starting Vehicle,90.63818559774712,46.55906042413811,63.70947324110386,Excellent
Turning,69.87698117515623,75.7368221529669,100.64692060878697,Needs Improvement
Navigating Turns,43.40082816385322,83.57203061273165,113.78232037200787,Needs Improvement
Stopping Vehicle,77.21440098546734,62.171281180329984,94.42424068337745,Good
Starting Vehicle,69.47389372106068,37.69906869068329,46.73719742959752,Needs Improvement
Turning,55.02700731648231,53.673362631746116,69.02999554600473,Needs Improvement
Stopping Vehicle,42.092892803808326,78.5765962387117,104.22505850904884,Needs Improvement
Turning,78.03616775030056,65.14376885222781,95.59363619244138,Good
Starting Vehicle,63.118812470416366,54.5955730783128,68.89740434055551,Needs Improvement
Stopping Vehicle,56.340177430376684,59.92754053703614,96.3767599478481,Needs Improvement
Starting Vehicle,95.58633317715389,55.35270041952122,72.29345033565268,Excellent
Navigating Turns,78.63464529100801,87.03983997069132,138.80789416196615,Good
Starting Vehicle,37.103035182230904,36.238396578127535,61.68743293315675,Needs Improvement
Turning,29.982851135415896,80.45673392015512,100.84868483637341,Needs Improvement
Stopping Vehicle,54.68437488880058,62.791426987487945,95.81559710155976,Needs Improvement
Starting Vehicle,68.07122371290761,58.610074117857764,75.65989089559886,Needs Improvement
Navigating Turns,78.83140218528698,81.92294939912209,108.8757062301446,Good
Starting Vehicle,53.10964161702207,51.46296818237385,83.47169942928379,Needs Improvement
Starting Vehicle,52.11139780797207,39.98132221969902,63.32021080035237,Needs Improvement
Turning,39.96530941579584,56.66216972605908,83.61754115298976,Needs Improvement
Starting Vehicle,97.6769417313357,55.1725981518615,79.31125685843665,Excellent
Starting Vehicle,55.44942414025586,47.24956372260112,68.76747637881824,Needs Improvement
Navigating Turns,65.37977599500732,110.23885115269354,151.7678107182709,Needs Improvement
Turning,85.88880480710822,44.10901594292821,75.04831860844654,Excellent
Turning,57.09141783341844,69.47296581770125,98.29483408324207,Needs Improvement
Stopping Vehicle,53.40364233755254,88.83551824241658,124.05002904011451,Needs Improvement
Starting Vehicle,86.24718340128072,45.290507165552754,69.68111421840318,Excellent
Starting Vehicle,40.810031498073684,59.31523921710087,72.90540821231423,Needs Improvement
Stopping Vehicle,51.990066549951216,61.11801705963548,85.56352995238923,Needs Improvement
Stopping Vehicle,33.14625172453223,81.5648221891256,118.86456550239258,Needs Improvement
Turning,93.55048023584301,61.69214648795158,80.77617412462742,Excellent
Starting Vehicle,32.001748125744676,54.0049390999769,71.2964598320438,Needs Improvement
Turning,69.50780638675523,62.78957115314257,89.703368077984,Excellent
Starting Vehicle,30.29103739859088,55.4191293514812,62.09075007987972,Needs Improvement
Turning,54.567622280526535,51.601864853243626,69.18076026352318,Needs Improvement
